#,date,home_team,away_team,home_score,away_score,tournament,country,home,margin
2124,3/25/2021,Trinidad and Tobago,Guyana,3,0,World Cup qualifier,Dominican Republic,0,3
2125,3/25/2021,Panama,Barbados,1,0,World Cup qualifier,Dominican Republic,0,1
2126,3/25/2021,Scotland,Austria,2,2,World Cup qualifier,Scotland,1,0
2127,3/25/2021,England,San Marino,5,0,World Cup qualifier,England,1,5
2128,3/25/2021,Italy,Northern Ireland,2,0,World Cup qualifier,Italy,1,2
2129,3/25/2021,Hungary,Poland,3,3,World Cup qualifier,Hungary,1,0
2130,3/25/2021,Bulgaria,Switzerland,1,3,World Cup qualifier,Bulgaria,1,-2
2131,3/25/2021,Germany,Iceland,3,0,World Cup qualifier,Germany,1,3
2132,3/25/2021,Sweden,Georgia,1,0,World Cup qualifier,Sweden,1,1
2133,3/25/2021,Israel,Denmark,0,2,World Cup qualifier,Israel,1,-2
2134,3/25/2021,Spain,Greece,1,1,World Cup qualifier,Spain,1,0
2135,3/25/2021,Romania,North Macedonia,3,2,World Cup qualifier,Romania,1,1
2136,3/25/2021,Andorra,Albania,0,1,World Cup qualifier,Andorra,1,-1
2137,3/25/2021,Moldova,Faroe Islands,1,1,World Cup qualifier,Moldova,1,0
2138,3/25/2021,Liechtenstein,Armenia,0,1,World Cup qualifier,Liechtenstein,1,-1
2139,3/26/2021,Eswatini,Guinea-Bissau,1,3,African Nations Cup qualifier,Eswatini,1,-2
2140,3/26/2021,Burundi,Central African Republic,2,2,African Nations Cup qualifier,Burundi,1,0
2141,3/26/2021,Mauritania,Morocco,0,0,African Nations Cup qualifier,Mauritania,1,0
2142,3/26/2021,Cape Verde,Cameroon,3,1,African Nations Cup qualifier,Cape Verde,1,2
2143,3/26/2021,Niger,Ivory Coast,0,3,African Nations Cup qualifier,Niger,1,-3
2144,3/26/2021,Congo,Senegal,0,0,African Nations Cup qualifier,Congo,1,0
2145,3/26/2021,Chile,Bolivia,2,1,Friendly,Chile,1,1
2146,3/27/2021,Qatar,Azerbaijan,2,1,Friendly,Hungary,0,1
2147,3/27/2021,Nepal,Bangladesh,0,0,Friendly tournament,Nepal,1,0
2148,3/27/2021,Lesotho,Sierra Leone,0,0,African Nations Cup qualifier,Lesotho,1,0
2149,3/27/2021,Benin,Nigeria,0,1,African Nations Cup qualifier,Benin,1,-1
2150,3/27/2021,Bosnia and Herzegovina,Costa Rica,0,0,Friendly,Bosnia and Herzegovina,1,0
2151,3/27/2021,Guatemala,British Virgin Islands,3,0,World Cup qualifier,Curaçao,0,3
2152,3/27/2021,Wales,Mexico,1,0,Friendly,Wales,1,1
2153,3/27/2021,Suriname,Aruba,6,0,World Cup qualifier,United States,0,6
2154,3/27/2021,Nicaragua,Turks and Caicos Islands,7,0,World Cup qualifier,Dominican Republic,0,7
2155,3/27/2021,Bahamas,Saint Kitts and Nevis,0,4,World Cup qualifier,Bahamas,1,-4
2156,3/27/2021,Dominican Republic,Anguilla,6,0,World Cup qualifier,United States,0,6
2157,3/27/2021,US Virgin Islands,Antigua and Barbuda,0,3,World Cup qualifier,US Virgin Islands,1,-3
2158,3/27/2021,Czechia,Belgium,1,1,World Cup qualifier,Czechia,1,0
2159,3/27/2021,Netherlands,Latvia,2,0,World Cup qualifier,Netherlands,1,2
2160,3/27/2021,Norway,Turkey,0,3,World Cup qualifier,Spain,0,-3
2161,3/27/2021,Ireland,Luxembourg,0,1,World Cup qualifier,Ireland,1,-1
2162,3/27/2021,Russia,Slovenia,2,1,World Cup qualifier,Russia,1,1
2163,3/27/2021,Belarus,Estonia,4,2,World Cup qualifier,Belarus,1,2
2164,3/27/2021,Serbia,Portugal,2,2,World Cup qualifier,Serbia,1,0
2165,3/27/2021,Slovakia,Malta,2,2,World Cup qualifier,Slovakia,1,0
2166,3/27/2021,Croatia,Cyprus,1,0,World Cup qualifier,Croatia,1,1
2167,3/27/2021,Montenegro,Gibraltar,4,1,World Cup qualifier,Montenegro,1,3
2168,3/28/2021,Sudan,South Africa,2,0,African Nations Cup qualifier,Sudan,1,2
2169,3/28/2021,Tanzania,Libya,1,0,African Nations Cup qualifier,Tanzania,1,1
2170,3/28/2021,Ghana,São Tomé and Príncipe,3,1,African Nations Cup qualifier,Ghana,1,2
2171,3/28/2021,Tunisia,Equatorial Guinea,2,1,African Nations Cup qualifier,Tunisia,1,1
2172,3/28/2021,Namibia,Guinea,2,1,African Nations Cup qualifier,Namibia,1,1
2173,3/28/2021,Northern Ireland,United States,1,2,Friendly,Northern Ireland,1,-1
2174,3/28/2021,El Salvador,Montserrat,1,1,World Cup qualifier,Curaçao,0,0
2175,3/28/2021,Curaçao,Cuba,2,1,World Cup qualifier,Guatemala,0,1
2176,3/28/2021,Greece,Honduras,2,1,Friendly,Greece,1,1
2177,3/28/2021,Puerto Rico,Trinidad and Tobago,1,1,World Cup qualifier,Puerto Rico,1,0
2178,3/28/2021,Panama,Dominica,2,1,World Cup qualifier,Dominican Republic,0,1
2179,3/28/2021,Israel,Scotland,1,1,World Cup qualifier,Israel,1,0
2180,3/28/2021,Albania,England,0,2,World Cup qualifier,Albania,1,-2
2181,3/28/2021,Austria,Faroe Islands,3,1,World Cup qualifier,Austria,1,2
2182,3/28/2021,San Marino,Hungary,0,3,World Cup qualifier,San Marino,1,-3
2183,3/28/2021,Kazakhstan,France,0,2,World Cup qualifier,Kazakhstan,1,-2
2184,3/28/2021,Switzerland,Lithuania,1,0,World Cup qualifier,Switzerland,1,1
2185,3/28/2021,Romania,Germany,0,1,World Cup qualifier,Romania,1,-1
2186,3/28/2021,Kosovo,Sweden,0,3,World Cup qualifier,Kosovo,1,-3
2187,3/28/2021,Bulgaria,Italy,0,2,World Cup qualifier,Bulgaria,1,-2
2188,3/28/2021,Ukraine,Finland,1,1,World Cup qualifier,Ukraine,1,0
2189,3/28/2021,Denmark,Moldova,8,0,World Cup qualifier,Denmark,1,8
2190,3/28/2021,Poland,Andorra,3,0,World Cup qualifier,Poland,1,3
2191,3/28/2021,Georgia,Spain,1,2,World Cup qualifier,Georgia,1,-1
2192,3/28/2021,Armenia,Iceland,2,0,World Cup qualifier,Armenia,1,2
2193,3/28/2021,North Macedonia,Liechtenstein,5,0,World Cup qualifier,North Macedonia,1,5
2194,3/29/2021,United Arab Emirates,India,6,0,Friendly,United Arab Emirates,1,6
2195,3/29/2021,Kuwait,Lebanon,1,1,Friendly,United Arab Emirates,0,0
2196,3/29/2021,Uzbekistan,Iraq,0,1,Friendly,Uzbekistan,1,-1
2197,3/29/2021,Nepal,Bangladesh,2,1,Friendly tournament,Nepal,1,1
2198,3/29/2021,Egypt,Comoros,4,0,African Nations Cup qualifier,Egypt,1,4
2199,3/29/2021,Togo,Kenya,1,2,African Nations Cup qualifier,Togo,1,-1
2200,3/29/2021,Malawi,Uganda,1,0,African Nations Cup qualifier,Malawi,1,1
2201,3/29/2021,Zimbabwe,Zambia,0,2,African Nations Cup qualifier,Zimbabwe,1,-2
2202,3/29/2021,DR Congo,Gambia,1,0,African Nations Cup qualifier,DR Congo,1,1
2203,3/29/2021,Angola,Gabon,2,0,African Nations Cup qualifier,Angola,1,2
2204,3/29/2021,Burkina Faso,South Sudan,1,0,African Nations Cup qualifier,Burkina Faso,1,1
2205,3/29/2021,Algeria,Botswana,5,0,African Nations Cup qualifier,Algeria,1,5
2206,3/29/2021,Canada,Cayman Islands,11,0,World Cup qualifier,United States,0,11
2207,3/29/2021,Ecuador,Bolivia,2,1,Friendly,Ecuador,1,1
2208,3/30/2021,Japan,Mongolia,14,0,World Cup and Asian Cup qual,Japan,1,14
2209,3/30/2021,Iran,Syria,3,0,Friendly,Iran,1,3
2210,3/30/2021,Bahrain,Jordan,1,2,Friendly,Bahrain,1,-1
2211,3/30/2021,Saudi Arabia,Palestine,5,0,World Cup and Asian Cup qual,Saudi Arabia,1,5
2212,3/30/2021,Ireland,Qatar,1,1,Friendly,Hungary,0,0
2213,3/30/2021,Madagascar,Niger,0,0,African Nations Cup qualifier,Madagascar,1,0
2214,3/30/2021,Ivory Coast,Ethiopia,3,1,African Nations Cup qualifier,Ivory Coast,1,2
2215,3/30/2021,Nigeria,Lesotho,3,0,African Nations Cup qualifier,Nigeria,1,3
2216,3/30/2021,Guinea-Bissau,Congo,3,0,African Nations Cup qualifier,Guinea-Bissau,1,3
2217,3/30/2021,Morocco,Burundi,1,0,African Nations Cup qualifier,Morocco,1,1
2218,3/30/2021,Mozambique,Cape Verde,0,1,African Nations Cup qualifier,Mozambique,1,-1
2219,3/30/2021,Cameroon,Rwanda,0,0,African Nations Cup qualifier,Cameroon,1,0
2220,3/30/2021,Central African Republic,Mauritania,0,1,African Nations Cup qualifier,Central African Republic,1,-1
2221,3/30/2021,Senegal,Eswatini,1,1,African Nations Cup qualifier,Senegal,1,0
2222,3/30/2021,Mexico,Costa Rica,1,0,Friendly,Austria,0,1
2223,3/30/2021,Bermuda,Aruba,5,0,World Cup qualifier,Bermuda,1,5
2224,3/30/2021,Guyana,Bahamas,4,0,World Cup qualifier,Dominican Republic,0,4
2225,3/30/2021,Barbados,Anguilla,1,0,World Cup qualifier,Dominican Republic,0,1
2226,3/30/2021,Grenada,US Virgin Islands,1,0,World Cup qualifier,Grenada,1,1
2227,3/30/2021,St Vincent & Grenadines,British Virgin Islands,3,0,World Cup qualifier,Curaçao,0,3
2228,3/30/2021,Belize,Turks and Caicos Islands,5,0,World Cup qualifier,Dominican Republic,0,5
2229,3/30/2021,Wales,Czechia,1,0,World Cup qualifier,Wales,1,1
2230,3/30/2021,Belgium,Belarus,8,0,World Cup qualifier,Belgium,1,8
2231,3/30/2021,Gibraltar,Netherlands,0,7,World Cup qualifier,Gibraltar,1,-7
2232,3/30/2021,Montenegro,Norway,0,1,World Cup qualifier,Montenegro,1,-1
2233,3/30/2021,Luxembourg,Portugal,1,3,World Cup qualifier,Luxembourg,1,-2
2234,3/30/2021,Slovakia,Russia,2,1,World Cup qualifier,Slovakia,1,1
2235,3/30/2021,Turkey,Latvia,3,3,World Cup qualifier,Turkey,1,0
2236,3/30/2021,Croatia,Malta,3,0,World Cup qualifier,Croatia,1,3
2237,3/30/2021,Cyprus,Slovenia,1,0,World Cup qualifier,Cyprus,1,1
2238,3/30/2021,Azerbaijan,Serbia,1,2,World Cup qualifier,Azerbaijan,1,-1
2239,3/31/2021,Scotland,Faroe Islands,4,0,World Cup qualifier,Scotland,1,4
2240,3/31/2021,England,Poland,2,1,World Cup qualifier,England,1,1
2241,3/31/2021,Northern Ireland,Bulgaria,0,0,World Cup qualifier,Northern Ireland,1,0
2242,3/31/2021,Austria,Denmark,0,4,World Cup qualifier,Austria,1,-4
2243,3/31/2021,Andorra,Hungary,1,4,World Cup qualifier,Andorra,1,-3
2244,3/31/2021,Bosnia and Herzegovina,France,0,1,World Cup qualifier,Bosnia and Herzegovina,1,-1
2245,3/31/2021,Switzerland,Finland,3,2,Friendly,Switzerland,1,1
2246,3/31/2021,Germany,North Macedonia,1,2,World Cup qualifier,Germany,1,-1
2247,3/31/2021,Sweden,Estonia,1,0,Friendly,Sweden,1,1
2248,3/31/2021,Lithuania,Italy,0,2,World Cup qualifier,Lithuania,1,-2
2249,3/31/2021,Spain,Kosovo,3,1,World Cup qualifier,Spain,1,2
2250,3/31/2021,Armenia,Romania,3,2,World Cup qualifier,Armenia,1,1
2251,3/31/2021,Ukraine,Kazakhstan,1,1,World Cup qualifier,Ukraine,1,0
2252,3/31/2021,Greece,Georgia,1,1,World Cup qualifier,Greece,1,0
2253,3/31/2021,Moldova,Israel,1,4,World Cup qualifier,Moldova,1,-3
2254,3/31/2021,Liechtenstein,Iceland,1,4,World Cup qualifier,Liechtenstein,1,-3
2255,3/31/2021,San Marino,Albania,0,2,World Cup qualifier,San Marino,1,-2
2256,4/28/2021,Sierra Leone,Liberia,0,2,Friendly tournament,Sierra Leone,1,-2
2257,5/23/2021,Kuwait,Malaysia,4,1,Friendly,United Arab Emirates,0,3
2258,5/23/2021,Ukraine,Bahrain,1,1,Friendly,Ukraine,1,0
2259,5/23/2021,Anguilla,US Virgin Islands,1,0,Friendly,Dominican Republic,0,1
2260,5/24/2021,Iraq,Tajikistan,0,0,Friendly,Iraq,1,0
2261,5/24/2021,United Arab Emirates,Jordan,5,1,Friendly,United Arab Emirates,1,4
2262,5/25/2021,Afghanistan,Indonesia,3,2,Friendly,United Arab Emirates,0,1
2263,5/25/2021,Oman,Thailand,1,0,Friendly,United Arab Emirates,0,1
2264,5/27/2021,Turkey,Azerbaijan,2,1,Friendly,Turkey,1,1
2265,5/28/2021,Japan,Myanmar,10,0,World Cup and Asian Cup qual,Japan,1,10
2266,5/28/2021,Bahrain,Malaysia,2,0,Friendly,Bahrain,1,2
2267,5/28/2021,Italy,San Marino,7,0,Friendly,Italy,1,7
2268,5/29/2021,Oman,Indonesia,3,1,Friendly,United Arab Emirates,0,2
2269,5/29/2021,Afghanistan,Singapore,1,1,Friendly,United Arab Emirates,0,0
2270,5/29/2021,Tajikistan,Thailand,2,2,Friendly,United Arab Emirates,0,0
2271,5/29/2021,Iraq,Nepal,6,2,Friendly,Iraq,1,4
2272,5/29/2021,Mexico,Iceland,2,1,Friendly,United States,0,1
2273,5/29/2021,Sweden,Finland,2,0,Friendly,Sweden,1,2
2274,5/30/2021,China,Guam,7,0,World Cup and Asian Cup qual,China,1,7
2275,5/30/2021,Uzbekistan,Thailand,4,1,Friendly,United Arab Emirates,0,3
2276,5/30/2021,Switzerland,United States,2,1,Friendly,Switzerland,1,1
2277,5/30/2021,Northern Ireland,Malta,3,0,Friendly,Austria,0,3
2278,5/31/2021,Jordan,Vietnam,1,1,Friendly,United Arab Emirates,0,0
2279,5/31/2021,Turkey,Guinea,0,0,Friendly,Turkey,1,0
2280,6/1/2021,Poland,Russia,1,1,Friendly,Poland,1,0
2281,6/1/2021,Lithuania,Estonia,0,1,Baltic Cup,Lithuania,1,-1
2282,6/1/2021,Bulgaria,Slovakia,1,1,Friendly,Austria,0,0
2283,6/1/2021,Croatia,Armenia,1,1,Friendly,Croatia,1,0
2284,6/1/2021,Kosovo,San Marino,4,1,Friendly,Kosovo,1,3
2285,6/1/2021,North Macedonia,Slovenia,1,1,Friendly,North Macedonia,1,0
2286,6/2/2021,Mozambique,Lesotho,5,0,Friendly tournament,Mozambique,1,5
2287,6/2/2021,Aruba,Cayman Islands,3,1,World Cup qualifier,United States,0,2
2288,6/2/2021,Dominica,Anguilla,3,0,World Cup qualifier,Dominican Republic,0,3
2289,6/2/2021,Cuba,British Virgin Islands,5,0,World Cup qualifier,Guatemala,0,5
2290,6/2/2021,Puerto Rico,Bahamas,7,0,World Cup qualifier,Puerto Rico,1,7
2291,6/2/2021,Montserrat,US Virgin Islands,4,0,World Cup qualifier,Dominican Republic,0,4
2292,6/2/2021,Netherlands,Scotland,2,2,Friendly,Portugal,0,0
2293,6/2/2021,England,Austria,1,0,Friendly,England,1,1
2294,6/2/2021,France,Wales,3,0,Friendly,France,1,3
2295,6/2/2021,Denmark,Germany,1,1,Friendly,Austria,0,0
2296,6/2/2021,Norway,Luxembourg,1,0,Friendly,Spain,0,1
2297,6/2/2021,Romania,Georgia,1,2,Friendly,Romania,1,-1
2298,6/2/2021,Belarus,Azerbaijan,1,2,Friendly,Belarus,1,-1
2299,6/2/2021,Bosnia and Herzegovina,Montenegro,0,0,Friendly,Bosnia and Herzegovina,1,0
2300,6/3/2021,Kuwait,Australia,0,3,World Cup and Asian Cup qual,Kuwait,1,-3
2301,6/3/2021,Indonesia,Thailand,2,2,World Cup and Asian Cup qual,United Arab Emirates,0,0
2302,6/3/2021,Qatar,India,1,0,World Cup and Asian Cup qual,Qatar,1,1
2303,6/3/2021,Afghanistan,Bangladesh,1,1,World Cup and Asian Cup qual,Qatar,0,0
2304,6/3/2021,Iran,Hong Kong,3,1,World Cup and Asian Cup qual,Bahrain,0,2
2305,6/3/2021,Nepal,Taiwan,2,0,World Cup and Asian Cup qual,Kuwait,0,2
2306,6/3/2021,Palestine,Singapore,4,0,World Cup and Asian Cup qual,Saudi Arabia,0,4
2307,6/3/2021,United Arab Emirates,Malaysia,4,0,World Cup and Asian Cup qual,United Arab Emirates,1,4
2308,6/3/2021,Bahrain,Cambodia,8,0,World Cup and Asian Cup qual,Bahrain,1,8
2309,6/3/2021,Algeria,Mauritania,4,1,Friendly,Algeria,1,3
2310,6/3/2021,United States,Honduras,1,0,CONCACAF Nations League,United States,1,1
2311,6/3/2021,Costa Rica,Mexico,0,0,CONCACAF Nations League,United States,0,0
2312,6/3/2021,Uruguay,Paraguay,0,0,World Cup qualifier,Uruguay,1,0
2313,6/3/2021,Argentina,Chile,1,1,World Cup qualifier,Argentina,1,0
2314,6/3/2021,Bolivia,Venezuela,3,1,World Cup qualifier,Bolivia,1,2
2315,6/3/2021,Peru,Colombia,0,3,World Cup qualifier,Peru,1,-3
2316,6/3/2021,Ukraine,Northern Ireland,1,0,Friendly,Ukraine,1,1
2317,6/3/2021,Belgium,Greece,1,1,Friendly,Belgium,1,0
2318,6/3/2021,Switzerland,Liechtenstein,7,0,Friendly,Switzerland,1,7
2319,6/3/2021,Turkey,Moldova,2,0,Friendly,Germany,0,2
2320,6/3/2021,Andorra,Ireland,1,4,Friendly,Andorra,1,-3
2321,6/4/2021,Syria,Maldives,4,0,World Cup and Asian Cup qual,United Arab Emirates,0,4
2322,6/4/2021,Cameroon,Nigeria,1,0,Friendly,Austria,0,1
2323,6/4/2021,Rwanda,Central African Republic,2,0,Friendly,Rwanda,1,2
2324,6/4/2021,Guatemala,St Vincent & Grenadines,10,0,World Cup qualifier,Guatemala,1,10
2325,6/4/2021,Saint Kitts and Nevis,Guyana,3,0,World Cup qualifier,Saint Kitts and Nevis,1,3
2326,6/4/2021,Dominican Republic,Barbados,1,1,World Cup qualifier,Dominican Republic,1,0
2327,6/4/2021,Nicaragua,Belize,3,0,World Cup qualifier,Nicaragua,1,3
2328,6/4/2021,Suriname,Bermuda,6,0,World Cup qualifier,Suriname,1,6
2329,6/4/2021,Antigua and Barbuda,Grenada,1,0,World Cup qualifier,Antigua and Barbuda,1,1
2330,6/4/2021,Brazil,Ecuador,2,0,World Cup qualifier,Brazil,1,2
2331,6/4/2021,Hungary,Cyprus,1,0,Friendly,Hungary,1,1
2332,6/4/2021,Italy,Czechia,4,0,Friendly,Italy,1,4
2333,6/4/2021,Finland,Estonia,0,1,Friendly,Finland,1,-1
2334,6/4/2021,Spain,Portugal,0,0,Friendly,Spain,1,0
2335,6/4/2021,Latvia,Lithuania,3,1,Baltic Cup,Latvia,1,2
2336,6/4/2021,Faroe Islands,Iceland,0,1,Friendly,Faroe Islands,1,-1
2337,6/4/2021,Kosovo,Malta,2,1,Friendly,Austria,0,1
2338,6/4/2021,North Macedonia,Kazakhstan,4,0,Friendly,North Macedonia,1,4
2339,6/4/2021,Slovenia,Gibraltar,6,0,Friendly,Slovenia,1,6
2340,6/5/2021,Lebanon,Sri Lanka,3,2,World Cup and Asian Cup qual,South Korea,0,1
2341,6/5/2021,South Korea,Turkmenistan,5,0,World Cup and Asian Cup qual,South Korea,1,5
2342,6/5/2021,Saudi Arabia,Yemen,3,0,World Cup and Asian Cup qual,Saudi Arabia,1,3
2343,6/5/2021,Senegal,Zambia,3,1,Friendly,Senegal,1,2
2344,6/5/2021,Tunisia,DR Congo,1,0,Friendly,Tunisia,1,1
2345,6/5/2021,Gambia,Niger,2,0,Friendly,Turkey,0,2
2346,6/5/2021,Togo,Guinea,2,0,Friendly,Turkey,0,2
2347,6/5/2021,Ivory Coast,Burkina Faso,2,1,Friendly,Ivory Coast,1,1
2348,6/5/2021,Eswatini,Lesotho,1,0,Friendly tournament,Mozambique,0,1
2349,6/5/2021,Canada,Aruba,7,0,World Cup qualifier,United States,0,7
2350,6/5/2021,US Virgin Islands,El Salvador,0,7,World Cup qualifier,US Virgin Islands,1,-7
2351,6/5/2021,Curaçao,British Virgin Islands,8,0,World Cup qualifier,Guatemala,0,8
2352,6/5/2021,Turks and Caicos Islands,Haiti,0,10,World Cup qualifier,Turks and Caicos Islands,1,-10
2353,6/5/2021,Bahamas,Trinidad and Tobago,0,0,World Cup qualifier,Bahamas,1,0
2354,6/5/2021,Panama,Anguilla,13,0,World Cup qualifier,Panama,1,13
2355,6/5/2021,Wales,Albania,0,0,Friendly,Wales,1,0
2356,6/5/2021,Sweden,Armenia,3,1,Friendly,Sweden,1,2
2357,6/5/2021,Russia,Bulgaria,1,0,Friendly,Russia,1,1
2358,6/5/2021,Montenegro,Israel,1,3,Friendly,Montenegro,1,-2
2359,6/6/2021,Algeria,Mali,1,0,Friendly,Algeria,1,1
2360,6/6/2021,United States,Mexico,3,2,CONCACAF Nations League,United States,1,1
2361,6/6/2021,Costa Rica,Honduras,2,2,CONCACAF Nations League,United States,0,0
2362,6/6/2021,Luxembourg,Scotland,0,1,Friendly,Luxembourg,1,-1
2363,6/6/2021,England,Romania,1,0,Friendly,England,1,1
2364,6/6/2021,Austria,Slovakia,0,0,Friendly,Austria,1,0
2365,6/6/2021,Belgium,Croatia,1,0,Friendly,Belgium,1,1
2366,6/6/2021,Netherlands,Georgia,3,0,Friendly,Netherlands,1,3
2367,6/6/2021,Greece,Norway,2,1,Friendly,Spain,0,1
2368,6/6/2021,Denmark,Bosnia and Herzegovina,2,0,Friendly,Denmark,1,2
2369,6/6/2021,Moldova,Azerbaijan,1,0,Friendly,Moldova,1,1
2370,6/7/2021,Japan,Tajikistan,4,1,World Cup and Asian Cup qual,Japan,1,3
2371,6/7/2021,China,Philippines,2,0,World Cup and Asian Cup qual,United Arab Emirates,0,2
2372,6/7/2021,Australia,Taiwan,5,1,World Cup and Asian Cup qual,Kuwait,0,4
2373,6/7/2021,Vietnam,Indonesia,4,0,World Cup and Asian Cup qual,United Arab Emirates,0,4
2374,6/7/2021,India,Bangladesh,2,0,World Cup and Asian Cup qual,Qatar,0,2
2375,6/7/2021,Bahrain,Iran,0,3,World Cup and Asian Cup qual,Bahrain,1,-3
2376,6/7/2021,Mongolia,Kyrgyzstan,1,0,World Cup and Asian Cup qual,Japan,0,1
2377,6/7/2021,Syria,Guam,3,0,World Cup and Asian Cup qual,United Arab Emirates,0,3
2378,6/7/2021,Uzbekistan,Singapore,5,0,World Cup and Asian Cup qual,Saudi Arabia,0,5
2379,6/7/2021,Iraq,Cambodia,4,1,World Cup and Asian Cup qual,Bahrain,0,3
2380,6/7/2021,United Arab Emirates,Thailand,3,1,World Cup and Asian Cup qual,United Arab Emirates,1,2
2381,6/7/2021,Jordan,Nepal,3,0,World Cup and Asian Cup qual,Kuwait,0,3
2382,6/7/2021,Qatar,Oman,1,0,World Cup and Asian Cup qual,Qatar,1,1
2383,6/7/2021,Rwanda,Central African Republic,5,0,Friendly,Rwanda,1,5
2384,6/7/2021,Jamaica,Serbia,1,1,Friendly,Japan,0,0
2385,6/7/2021,Germany,Latvia,7,1,Friendly,Germany,1,6
2386,6/7/2021,Ukraine,Cyprus,4,0,Friendly,Ukraine,1,4
2387,6/7/2021,Faroe Islands,Liechtenstein,5,1,Friendly,Faroe Islands,1,4
2388,6/7/2021,Andorra,Gibraltar,0,0,Friendly,Andorra,1,0
2389,6/8/2021,Benin,Zambia,2,2,Friendly,Benin,1,0
2390,6/8/2021,Cameroon,Nigeria,0,0,Friendly,Austria,0,0
2391,6/8/2021,Morocco,Ghana,1,0,Friendly,Morocco,1,1
2392,6/8/2021,Gambia,Togo,1,0,Friendly,Turkey,0,1
2393,6/8/2021,Senegal,Cape Verde,2,0,Friendly,Senegal,1,2
2394,6/8/2021,Guinea,Kosovo,2,1,Friendly,Turkey,0,1
2395,6/8/2021,Mozambique,Eswatini,1,1,Friendly tournament,Mozambique,1,0
2396,6/8/2021,Canada,Suriname,4,0,World Cup qualifier,United States,0,4
2397,6/8/2021,El Salvador,Antigua and Barbuda,3,0,World Cup qualifier,El Salvador,1,3
2398,6/8/2021,Curaçao,Guatemala,0,0,World Cup qualifier,Curaçao,1,0
2399,6/8/2021,Haiti,Nicaragua,1,0,World Cup qualifier,Haiti,1,1
2400,6/8/2021,Puerto Rico,Guyana,2,0,World Cup qualifier,Saint Kitts and Nevis,0,2
2401,6/8/2021,Trinidad and Tobago,Saint Kitts and Nevis,2,0,World Cup qualifier,Dominican Republic,0,2
2402,6/8/2021,Barbados,Dominica,1,1,World Cup qualifier,Dominican Republic,0,0
2403,6/8/2021,Cuba,St Vincent & Grenadines,1,0,World Cup qualifier,Grenada,0,1
2404,6/8/2021,Grenada,Montserrat,1,2,World Cup qualifier,Grenada,1,-1
2405,6/8/2021,Panama,Dominican Republic,3,0,World Cup qualifier,Panama,1,3
2406,6/8/2021,Bermuda,Cayman Islands,1,1,World Cup qualifier,United States,0,0
2407,6/8/2021,Venezuela,Uruguay,0,0,World Cup qualifier,Venezuela,1,0
2408,6/8/2021,Colombia,Argentina,2,2,World Cup qualifier,Colombia,1,0
2409,6/8/2021,Chile,Bolivia,1,1,World Cup qualifier,Chile,1,0
2410,6/8/2021,Paraguay,Brazil,0,2,World Cup qualifier,Paraguay,1,-2
2411,6/8/2021,Ecuador,Peru,1,2,World Cup qualifier,Ecuador,1,-1
2412,6/8/2021,Hungary,Ireland,0,0,Friendly,Hungary,1,0
2413,6/8/2021,France,Bulgaria,3,0,Friendly,France,1,3
2414,6/8/2021,Poland,Iceland,2,2,Friendly,Poland,1,0
2415,6/8/2021,Spain,Lithuania,4,0,Friendly,Spain,1,4
2416,6/8/2021,Czechia,Albania,3,1,Friendly,Czechia,1,2
